id,age,genre,revenu,ville,region,arrondissement,adresse,accorderie,mapid
4441,0,0,0-10000,Montréal,Montréal,Montréal-Nord,H1G,113,6028
4442,66-80,0,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,6018
4443,31-54,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,6019
4444,31-54,0,50001-,Québec,Capitale-Nationale,Beauport,G1E,2,6020
4445,31-54,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,6021
4446,31-54,1,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,6022
4447,31-54,1,50001-,Québec,Capitale-Nationale,Beauport,G1B,2,6023
4448,31-54,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,6024
4449,55-65,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,6025
4450,55-65,0,10001-20000,Montréal,Montréal,Montréal-Nord,H4N,113,6026
4451,66-80,0,20001-30000,Matane,Bas-Saint-Laurent,,G4W,110,6029
4452,0,1,0,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,6027
4453,31-54,0,20001-30000,Sherbrooke,Estrie,Fleurimont,J1G,109,6015
4454,66-80,0,30001-50000,Sherbrooke,Estrie,Fleurimont,J1E,109,6016
4455,66-80,0,10001-20000,Sherbrooke,Estrie,Jacques-Cartier,J1L,109,6017
4456,66-80,0,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,6012
4457,55-65,0,0,Montréal,Montréal,Montréal-Nord,H1G,113,6013
4458,55-65,0,10001-20000,Notre-Dame-du-Mont-Carmel,Mauricie,,G0X,86,9053
4459,0,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,6010
4460,66-80,1,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,6001
4461,66-80,0,20001-30000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1T,114,6002
4462,31-54,0,30001-50000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Y,114,6003
4463,66-80,0,20001-30000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,6004
4464,55-65,0,0,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,6005
4465,31-54,1,20001-30000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,6006
4466,0,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,6007
4467,0,0,10001-20000,Lévis,Chaudière-Appalaches,Desjardins,G6V,2,6008
4468,0,1,20001-30000,Québec,Capitale-Nationale,Beauport,G1E,2,6009
4469,31-54,1,50001-,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,6011
4470,31-54,0,10001-20000,Le Bic,Bas-Saint-Laurent,,G0L,108,6056
4471,31-54,0,0-10000,Montréal,Montréal,Ahuntsic-Cartierville,H3L,104,5999
4472,55-65,0,20001-30000,Laval,Laval,,H7N,104,6000
4473,31-54,0,30001-50000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,5997
4474,66-80,0,10001-20000,Shawinigan,Mauricie,,G9T,92,5992
4475,31-54,0,50001-,Joliette,Lanaudière,,J6E,92,5993
4476,55-65,0,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,5987
4477,66-80,1,20001-30000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,5980
4478,31-54,1,10001-20000,Asbestos,Estrie,,J1H,109,5981
4479,31-54,1,0,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,5982
4480,18-30,0,0-10000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,5983
4481,31-54,0,30001-50000,Sherbrooke,Estrie,Fleurimont,J1E,109,5984
4482,0,1,30001-50000,Sherbrooke,Estrie,Fleurimont,J1E,109,5985
4483,66-80,0,10001-20000,Sherbrooke,Estrie,Rock Forest--Saint-Élie--Deauville,J1N,109,5986
4484,31-54,1,0-10000,Rimouski,Bas-Saint-Laurent,,G5N,108,5989
4485,55-65,0,0-10000,Shawinigan,Mauricie,,G9N,92,5978
4486,0,0,50001-,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1W,2,5979
4487,31-54,0,0,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,5975
4488,0,0,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,5976
4489,81-95,0,20001-30000,Sherbrooke,Estrie,Jacques-Cartier,J1J,109,5977
4490,31-54,0,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Y,114,5953
4491,18-30,1,0-10000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2A,114,5954
4492,31-54,0,10001-20000,Montréal,Montréal,Le Plateau-Mont-Royal,H2J,114,5955
4493,55-65,0,30001-50000,Notre-Dame-du-Mont-Carmel,Mauricie,,G0X,92,5964
4494,55-65,0,30001-50000,Trois-Rivières,Mauricie,Pointe du Lac,G9B,86,5965
4495,66-80,0,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,5966
4496,31-54,1,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,5967
4497,31-54,0,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,5968
4498,0,0,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,5969
4499,66-80,1,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,5970
4500,31-54,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,5971
4501,66-80,0,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8W,86,5972
4502,0,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,5973
4503,66-80,1,0-10000,Lac-Mégantic,Estrie,,G6B,112,5974
4504,31-54,0,20001-30000,Rimouski,Bas-Saint-Laurent,,G5L,108,5990
4505,31-54,0,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,5991
4506,31-54,0,30001-50000,Rimouski,Bas-Saint-Laurent,,G5L,108,5994
4507,31-54,0,20001-30000,Le Bic,Bas-Saint-Laurent,,G0L,108,5995
4508,31-54,0,30001-50000,Saint-Anaclet-de-Lessard,Bas-Saint-Laurent,,G0K,108,5996
4509,31-54,0,30001-50000,Rimouski,Bas-Saint-Laurent,,G5L,108,6057
4510,66-80,0,0-10000,Saint-Lambert,Montérégie,,J4H,115,5952
4511,31-54,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,5998
4512,81-95,1,20001-30000,Lac-Mégantic,Estrie,,G6B,112,5961
4513,66-80,0,20001-30000,Notre-Dame-des-Bois,Estrie,,J0B,112,5962
4514,66-80,1,0,La Patrie,Estrie,,J0B,112,5963
4515,55-65,1,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,5956
4516,66-80,0,0,Rimouski,Bas-Saint-Laurent,,G5L,108,5957
4517,66-80,0,0,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Y,114,5944
4518,31-54,0,30001-50000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,5945
4519,31-54,1,10001-20000,Montréal,Montréal,Le Plateau-Mont-Royal,H2J,114,5946
4520,31-54,0,10001-20000,Québec,Capitale-Nationale,Les Rivières,G2B,2,5988
4521,31-54,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,5951
4522,55-65,0,50001-,Québec,Capitale-Nationale,Les Rivières,G1P,2,5950
4523,31-54,0,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,5948
4524,55-65,0,0-10000,Saint-Raymond,Capitale-Nationale,,G3L,111,5943
4525,31-54,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,5949
4526,0,0,0-10000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H2A,88,5941
4527,31-54,0,30001-50000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,5942
4528,55-65,0,10001-20000,Saint-Jean-Baptiste,Montérégie,,J0L,115,5947
4529,66-80,0,0,Québec,Capitale-Nationale,Beauport,G1E,2,5938
4530,31-54,0,0,Québec,Capitale-Nationale,Les Rivières,G1M,2,5939
4531,0,0,50001-,Stratford,Estrie,,G0Y,112,5958
4532,66-80,0,0,Stratford,Estrie,,G0Y,112,5959
4533,66-80,0,0,Disraeli,Chaudière-Appalaches,,G0N,112,5960
4534,31-54,1,0-10000,Longueuil,Montérégie,Le Vieux-Longueuil,J4L,115,5934
4535,55-65,1,30001-50000,Longueuil,Montérégie,Le Vieux-Longueuil,J4K,115,5935
4536,55-65,0,0-10000,Saint-Casimir,Capitale-Nationale,,G0A,111,5931
4537,31-54,0,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,5933
4538,0,1,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,5929
4539,66-80,0,20001-30000,Longueuil,Montérégie,Le Vieux-Longueuil,J4N,115,5936
4540,66-80,1,30001-50000,Saint-Casimir,Capitale-Nationale,,G0A,111,5937
4541,31-54,0,10001-20000,Delson,Montérégie,,J5B,115,5927
4542,31-54,0,10001-20000,Shawinigan,Mauricie,,G9N,92,5928
4543,0,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,5932
4544,81-95,0,30001-50000,Saint-Ulric,Bas-Saint-Laurent,,G0J,110,5940
4545,31-54,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,5920
4546,31-54,1,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,5921
4547,31-54,0,20001-30000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,6014
4548,55-65,0,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,92,5900
4549,66-80,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,5901
4550,0,0,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,5902
4551,55-65,0,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,5903
4552,31-54,0,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,5904
4553,31-54,0,0,Montréal,Montréal,Ahuntsic-Cartierville,H1Z,104,5911
4554,31-54,1,0-10000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1N,88,5912
4555,31-54,0,0,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,5913
4556,66-80,0,30001-50000,Montréal,Montréal,Ahuntsic-Cartierville,H1A,104,5914
4557,31-54,0,20001-30000,Montréal,Montréal,Le Plateau-Mont-Royal,H2J,114,5915
4558,66-80,0,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,5916
4559,31-54,1,0-10000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2S,114,5917
4560,66-80,0,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,5918
4561,66-80,1,20001-30000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G2G,2,5919
4562,66-80,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,5922
4563,0,1,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,5923
4564,31-54,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,5924
4565,31-54,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,5925
4566,31-54,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,5926
4567,31-54,0,50001-,Sherbrooke,Estrie,Jacques-Cartier,J1K,109,5897
4568,31-54,0,10001-20000,Sherbrooke,Estrie,Fleurimont,J1G,109,5889
4569,31-54,1,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,108,5890
4570,31-54,0,10001-20000,Sherbrooke,Estrie,Fleurimont,J1E,109,5891
4571,66-80,1,10001-20000,Sherbrooke,Estrie,Fleurimont,J1G,109,5892
4572,18-30,0,0-10000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,5893
4573,31-54,0,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,5894
4574,66-80,0,30001-50000,Sherbrooke,Estrie,Lennoxville,J1H,109,5895
4575,31-54,0,50001-,Sherbrooke,Estrie,Fleurimont,J1E,109,5896
4576,55-65,0,0-10000,Sherbrooke,Estrie,Fleurimont,J1E,109,5898
4577,55-65,1,10001-20000,Sherbrooke,Estrie,Fleurimont,J1E,109,5899
4578,66-80,1,20001-30000,Candiac,Montérégie,,J5R,115,5908
4579,31-54,0,0-10000,Longueuil,Montérégie,Le Vieux-Longueuil,J4K,115,5909
4580,31-54,0,30001-50000,Longueuil,Montérégie,Saint-Hubert,J3Y,115,5910
4581,31-54,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,5885
4582,55-65,1,10001-20000,Lambton,Estrie,,G0Y,112,5886
4583,31-54,0,10001-20000,Saint-Martin,Chaudière-Appalaches,,G0M,112,5887
4584,31-54,0,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2S,114,5883
4585,66-80,0,10001-20000,Shawinigan,Mauricie,,G9N,92,5884
4586,66-80,0,20001-30000,Rimouski,Bas-Saint-Laurent,,G5M,108,5888
4587,0,0,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,5882
4588,31-54,0,50001-,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,5872
4589,31-54,0,0-10000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,5873
4590,55-65,0,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,5874
4591,31-54,0,30001-50000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,5875
4592,31-54,0,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,5876
4593,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1G,113,5881
4594,31-54,0,30001-50000,Stratford,Estrie,,G0Y,112,5930
4595,55-65,0,50001-,Rimouski,Bas-Saint-Laurent,,G5L,108,5877
4596,55-65,0,50001-,Rimouski,Bas-Saint-Laurent,,G5L,108,5878
4597,55-65,1,10001-20000,Rimouski,Bas-Saint-Laurent,,G0L,108,5879
4598,31-54,1,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,5880
4599,55-65,0,0-10000,Longueuil,Montérégie,Le Vieux-Longueuil,J4H,115,5867
4600,66-80,0,50001-,Longueuil,Montérégie,Le Vieux-Longueuil,J4M,115,5868
4601,66-80,1,50001-,Longueuil,Montérégie,Le Vieux-Longueuil,J4M,115,5869
4602,66-80,1,0-10000,Longueuil,Montérégie,Le Vieux-Longueuil,J4R,115,5870
4603,31-54,1,10001-20000,Longueuil,Montérégie,Le Vieux-Longueuil,J4V,115,5871
4604,66-80,0,30001-50000,Stratford,Estrie,,G0Y,112,5905
4605,66-80,0,30001-50000,Stratford,Estrie,,G0Y,112,5906
4606,0,0,20001-30000,Stratford,Estrie,,G0Y,112,5907
4607,31-54,0,0-10000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,5859
4608,31-54,1,50001-,Montréal,Montréal,Rosemont--La Petite-Patrie,H2S,114,5860
4609,31-54,0,0-10000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,5861
4610,31-54,0,30001-50000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H2A,114,5862
4611,55-65,0,10001-20000,Terrebonne,Lanaudière,,J6W,104,5863
4612,55-65,1,0,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Y,114,5864
4613,55-65,0,20001-30000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Y,114,5865
4614,55-65,0,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Y,114,5866
4615,31-54,1,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,5857
4616,66-80,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,5842
4617,55-65,0,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G8Y,86,5843
4618,81-95,1,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,5844
4619,31-54,0,50001-,Trois-Rivières,Mauricie,Sainte-Marthe,G8V,86,5845
4620,31-54,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G8Y,86,5846
4621,66-80,1,10001-20000,Audet,Estrie,,G0Y,112,5847
4622,31-54,1,0,Montréal,Montréal,Ahuntsic-Cartierville,H2E,104,5849
4623,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,5850
4624,66-80,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,5851
4625,31-54,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,5852
4626,66-80,0,10001-20000,Québec,Capitale-Nationale,Beauport,G1E,2,5853
4627,31-54,0,20001-30000,Sherbrooke,Estrie,Jacques-Cartier,J1J,109,5856
4628,55-65,1,30001-50000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,5858
4629,66-80,0,0-10000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,5838
4630,66-80,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1N,114,5839
4631,31-54,0,50001-,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,5840
4632,31-54,1,50001-,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,104,5841
4633,31-54,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9A,86,5836
4634,31-54,1,20001-30000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8W,86,5835
4635,0,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,5837
4636,31-54,0,30001-50000,Québec,Capitale-Nationale,Beauport,G1E,2,5828
4637,66-80,1,10001-20000,Sherbrooke,Estrie,Jacques-Cartier,J1H,109,5829
4638,31-54,1,0-10000,Longueuil,Montérégie,Le Vieux-Longueuil,J4K,115,5830
4639,55-65,1,30001-50000,Longueuil,Montérégie,Le Vieux-Longueuil,J0L,115,5831
4640,66-80,0,10001-20000,Longueuil,Montérégie,Le Vieux-Longueuil,J4K,115,5832
4641,31-54,0,50001-,Sherbrooke,Estrie,Fleurimont,J1E,109,5833
4642,55-65,0,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,108,5848
4643,31-54,1,0,Montréal,Montréal,Montréal-Nord,H1G,113,5825
4644,31-54,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,5826
4645,31-54,0,30001-50000,Lac-Drolet,Estrie,,G0Y,112,5827
4646,66-80,1,10001-20000,Louiseville,Mauricie,,J5V,92,5823
4647,0,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,5824
4648,31-54,0,50001-,Shawinigan,Mauricie,,G9N,92,5818
4649,31-54,1,20001-30000,Rimouski,Bas-Saint-Laurent,,G5N,108,5820
4650,55-65,1,10001-20000,Saint-Marc-des-Carrières,Capitale-Nationale,,G0A,111,5817
4651,31-54,1,30001-50000,Rimouski,Bas-Saint-Laurent,,G5L,108,5821
4652,31-54,0,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,5822
4653,55-65,1,10001-20000,Montréal,Montréal,Rivière-des-Prairies--Pointe-aux-Trembles,H1E,113,5810
4654,55-65,1,10001-20000,Montréal,Montréal,Ahuntsic-Cartierville,H2B,104,5811
4655,31-54,0,10001-20000,Montréal,Montréal,Montréal-Nord,H4C,104,5812
4656,31-54,1,30001-50000,Sherbrooke,Estrie,Fleurimont,J1E,109,5854
4657,55-65,0,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1S,114,5802
4658,31-54,1,20001-30000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H2P,114,5803
4659,31-54,0,20001-30000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H2P,114,5804
4660,66-80,1,30001-50000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Y,114,5805
4661,31-54,0,30001-50000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2G,114,5806
4662,31-54,0,30001-50000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,5807
4663,66-80,1,10001-20000,Lac-Mégantic,Estrie,,G6B,112,5808
4664,66-80,1,20001-30000,Lac-Mégantic,Estrie,,G6B,112,5809
4665,0,1,0-10000,Sherbrooke,Estrie,Jacques-Cartier,J1H,109,5834
4666,31-54,0,50001-,Sherbrooke,Estrie,Brompton,J1K,109,5855
4667,66-80,1,10001-20000,Longueuil,Montérégie,Greenfield Park,J4V,115,5813
4668,66-80,0,10001-20000,Longueuil,Montérégie,Greenfield Park,J4P,115,5814
4669,66-80,0,20001-30000,Longueuil,Montérégie,Le Vieux-Longueuil,J4K,115,5815
4670,31-54,0,10001-20000,Richelieu,Montérégie,,J3L,115,5816
4671,31-54,0,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,5819
4672,31-54,1,10001-20000,Brossard,Montérégie,,J4Z,115,5797
4673,31-54,0,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,5799
4674,55-65,1,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,5798
4675,0,0,0-10000,Montréal,Montréal,Côte-des-Neiges--Notre-Dame-de-Grâce,H2A,114,5789
4676,31-54,0,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2S,114,5790
4677,66-80,0,20001-30000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,5791
4678,31-54,0,0,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H2P,104,5792
4679,31-54,1,0-10000,Shawinigan,Mauricie,,G9N,92,5793
4680,31-54,0,30001-50000,Rimouski,Bas-Saint-Laurent,,G5N,108,5801
4681,55-65,0,0,Montréal,Montréal,Saint-Léonard,H1R,104,5780
4682,31-54,1,50001-,Boischatel,Capitale-Nationale,,G0A,2,5781
4683,31-54,0,50001-,Boischatel,Capitale-Nationale,,G0A,2,5782
4684,55-65,1,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,5783
4685,31-54,0,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,5784
4686,31-54,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,5785
4687,55-65,0,0-10000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1X,2,5786
4688,31-54,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,5787
4689,0,0,30001-50000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1W,2,5788
4690,55-65,0,30001-50000,Montréal,Montréal,Rivière-des-Prairies--Pointe-aux-Trembles,H1C,104,5794
4691,0,0,30001-50000,Sherbrooke,Estrie,Rock Forest--Saint-Élie--Deauville,J1N,109,5773
4692,55-65,0,10001-20000,Sherbrooke,Estrie,Jacques-Cartier,J1L,109,5776
4693,31-54,0,50001-,Québec,Capitale-Nationale,Beauport,G1E,2,5778
4694,55-65,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,5777
4695,31-54,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,5779
4696,31-54,0,20001-30000,Sainte-Julienne,Lanaudière,,J0K,114,5764
4697,31-54,0,50001-,Montréal,Montréal,Côte-des-Neiges--Notre-Dame-de-Grâce,H3T,114,5765
4698,31-54,0,50001-,Montréal,Montréal,Rosemont--La Petite-Patrie,H2E,114,5766
4699,31-54,0,30001-50000,Saint-Marcellin,Bas-Saint-Laurent,,G0K,108,5796
4700,18-30,1,0,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G8Y,86,5763
4701,66-80,0,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,5771
4702,55-65,0,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,5772
4703,55-65,0,20001-30000,Sherbrooke,Estrie,Jacques-Cartier,J1L,109,5774
4704,31-54,0,20001-30000,Sherbrooke,Estrie,Fleurimont,J1G,109,5775
4705,31-54,0,30001-50000,Saint-Marcellin,Bas-Saint-Laurent,,G0K,108,5795
4706,55-65,0,50001-,Rimouski,Bas-Saint-Laurent,,G5L,108,5800
4707,55-65,0,30001-50000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1N,88,5758
4708,66-80,0,0,Montréal,Montréal,Saint-Léonard,H1T,104,5759
4709,66-80,0,30001-50000,Montréal,Montréal,Rivière-des-Prairies--Pointe-aux-Trembles,H1E,113,5760
4710,31-54,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1G,113,5761
4711,0,1,0,Aston-Jonction,Centre-du-Québec,,G5L,2,5757
4712,31-54,0,10001-20000,Longueuil,Montérégie,Le Vieux-Longueuil,J4H,115,5762
4713,31-54,1,30001-50000,Montréal,Montréal,Le Sud-Ouest,H4C,114,5752
4714,0,1,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2S,114,5753
4715,66-80,1,30001-50000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H2R,104,5754
4716,18-30,0,0-10000,Matane,Bas-Saint-Laurent,,G4W,110,5755
4717,0,1,0,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,5756
4718,55-65,1,30001-50000,Saint-Raymond,Capitale-Nationale,,G3L,111,5751
4719,31-54,0,30001-50000,Saint-Octave-de-Métis,Bas-Saint-Laurent,,G0J,108,5739
4720,55-65,0,50001-,Deschambault-Grondines,Capitale-Nationale,,G0A,111,5744
4721,66-80,1,10001-20000,Longueuil,Montérégie,Le Vieux-Longueuil,J4H,115,5745
4722,0,0,10001-20000,Longueuil,Montérégie,Le Vieux-Longueuil,J4K,115,5746
4723,66-80,0,0-10000,Brossard,Montérégie,,J4Y,115,5747
4724,0,1,10001-20000,Westmount,Montréal,,H3W,88,5748
4725,31-54,0,0-10000,Longueuil,Montérégie,Le Vieux-Longueuil,J4L,115,5749
4726,0,0,0-10000,Longueuil,Montérégie,Greenfield Park,J4L,115,5750
4727,55-65,1,0,Saint-Barnabé,Mauricie,,G0X,92,5738
4728,31-54,1,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,5740
4729,0,1,30001-50000,Québec,Capitale-Nationale,Beauport,G1E,2,5741
4730,0,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,5742
4731,55-65,0,0-10000,Québec,Capitale-Nationale,Les Rivières,G2A,2,5743
4732,31-54,0,50001-,Montréal,Montréal,Ahuntsic-Cartierville,H2B,104,5737
4733,31-54,1,10001-20000,Donnacona,Capitale-Nationale,,G3M,111,5736
4734,31-54,0,30001-50000,Saint-Ulric,Bas-Saint-Laurent,,G0J,110,5733
4735,31-54,0,30001-50000,Matane,Bas-Saint-Laurent,,G4W,110,5734
4736,66-80,0,10001-20000,Saint-Ulric,Bas-Saint-Laurent,,G0J,110,5735
4737,66-80,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,5727
4738,55-65,0,30001-50000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1N,88,5728
4739,31-54,1,50001-,Montréal,Montréal,Lachine,H3K,88,5729
4740,31-54,0,0,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1K,88,5730
4741,55-65,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,5731
4742,66-80,0,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,5732
